HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Result
7,3,8.7,5.3,3.7,11.6,1.7,0.2,1.1,1.6,1.2,1.8,-5.0,-6.0,1.0,1.0,30.0,0.3,2.0,14.0,8.3,6.4,10.5,1.9,0.3,1.8,0.8,1.2,0.6,10.0,6.0,2.3,2.2,70.0,70.0,0.0,75,77,78,76.67,80,80,81,80.33,3.8,3.5,2.1,L
5,4,10.7,3.3,4.0,10.7,1.9,0.0,0.9,2.0,1.0,2.0,-11.0,-10.0,0.9,0.9,30.0,0.3,0.0,11.7,3.0,5.6,12.5,1.7,0.0,0.8,1.1,0.7,1.8,-3.0,-11.0,1.2,0.7,30.0,10.0,1.0,72,73,75,73.33,74,75,76,75.0,2.9,3.25,2.5,L
10,10,9.3,4.2,4.4,10.3,1.5,0.4,1.0,1.6,0.9,0.8,-6.0,1.0,0.9,1.1,20.0,0.2,0.0,13.6,7.5,6.0,10.4,1.9,0.2,1.6,0.7,1.4,0.7,9.0,7.0,2.3,2.2,70.0,70.0,2.0,72,75,76,74.33,79,79,80,79.33,6.0,3.9,1.67,L
5,4,9.5,3.1,5.1,13.0,2.2,0.1,0.5,1.5,0.5,1.3,-10.0,-8.0,0.4,0.4,10.0,0.1,1.0,10.5,3.8,3.9,12.6,1.4,0.1,1.2,0.7,2.0,0.9,5.0,11.0,1.6,1.9,40.0,50.0,0.0,75,74,73,74.0,82,82,89,84.33,6.25,3.75,1.6,L
5,5,10.5,4.2,6.0,11.8,1.3,0.0,1.3,2.6,1.5,2.1,-13.0,-6.0,0.8,0.9,20.0,0.2,0.0,11.8,3.9,7.1,10.4,1.8,0.0,1.1,1.9,0.8,2.2,-8.0,-14.0,1.0,0.5,30.0,10.0,0.0,74,77,79,76.67,72,74,75,73.67,2.9,3.4,2.6,L
7,7,8.8,2.8,4.0,9.2,1.5,0.0,0.6,1.7,1.0,2.4,-11.0,-14.0,0.8,0.3,20.0,0.1,0.0,12.4,4.0,4.8,13.3,3.2,0.0,1.1,2.8,1.2,2.9,-17.0,-17.0,0.8,0.8,20.0,20.0,0.0,74,75,75,74.67,76,77,78,77.0,2.7,3.4,2.55,L
8,8,10.9,3.3,4.1,12.3,1.8,0.1,1.3,1.0,2.4,0.7,3.0,17.0,1.6,2.2,50.0,0.7,3.0,14.8,3.4,5.0,10.0,0.9,0.2,1.0,1.7,1.0,1.7,-7.0,-7.0,1.2,0.9,30.0,20.0,0.0,73,76,76,75.0,75,74,79,76.0,1.6,4.0,6.5,L
4,4,8.3,2.4,4.3,11.1,1.6,0.2,0.5,2.1,0.8,2.2,-16.0,-14.0,0.5,0.9,10.0,0.2,0.0,11.9,3.2,5.5,10.0,1.6,0.3,0.8,1.2,0.8,1.1,-4.0,-3.0,1.1,1.0,30.0,30.0,2.0,72,73,73,72.67,78,79,87,81.33,5.75,4.0,1.57,L
9,10,11.1,5.3,4.7,9.4,1.4,0.0,0.8,1.7,1.2,1.2,-9.0,0.0,0.6,1.3,10.0,0.3,0.0,12.5,6.4,5.3,8.8,1.4,0.1,1.8,1.2,2.0,1.0,6.0,10.0,1.8,2.0,50.0,50.0,0.0,73,73,73,73.0,83,82,86,83.67,4.2,3.5,2.0,L
3,4,10.2,2.6,4.4,10.7,1.1,0.1,0.9,1.6,0.7,1.9,-7.0,-12.0,1.2,0.7,30.0,0.1,1.0,12.8,5.4,5.9,12.6,1.8,0.0,2.3,0.9,1.6,0.6,14.0,10.0,2.1,2.0,60.0,60.0,0.0,74,74,77,75.0,81,82,84,82.33,4.75,3.75,1.72,L
8,9,11.6,3.9,5.0,8.7,1.3,0.0,1.4,0.9,1.6,0.5,5.0,11.0,1.9,2.5,60.0,0.8,0.0,14.7,5.7,5.0,9.8,1.4,0.0,2.0,1.3,1.8,0.9,7.0,9.0,2.2,2.1,70.0,60.0,4.0,81,83,85,83.0,82,83,85,83.33,2.62,3.3,2.9,L
6,6,16.5,5.2,5.4,8.5,1.3,0.1,1.7,1.5,1.3,1.3,2.0,0.0,1.6,1.5,50.0,0.5,4.0,13.3,4.1,5.2,10.4,1.9,0.0,1.2,1.2,0.7,1.6,0.0,-9.0,1.4,0.7,40.0,10.0,0.0,78,78,77,77.67,76,75,78,76.33,1.66,4.0,5.75,L
7,7,9.2,3.3,4.2,9.0,1.8,0.0,1.2,1.6,1.7,1.4,-4.0,3.0,1.1,1.5,30.0,0.4,0.0,10.2,3.3,5.2,8.9,1.6,0.0,1.4,1.6,1.0,1.6,-2.0,-6.0,1.2,0.9,30.0,20.0,1.0,76,76,79,77.0,76,76,77,76.33,2.1,3.6,3.75,L
2,2,8.5,3.4,4.7,12.9,1.8,0.0,1.1,1.9,1.4,1.6,-8.0,-2.0,1.2,1.5,40.0,0.5,0.0,17.0,7.7,6.0,10.8,1.9,0.0,2.0,1.4,1.1,1.4,6.0,-3.0,1.8,1.0,50.0,20.0,1.0,76,76,77,76.33,80,80,83,81.0,4.33,3.75,1.8,L
10,10,10.6,2.7,4.1,11.6,2.1,0.0,0.9,2.4,1.0,1.8,-15.0,-8.0,0.6,1.2,10.0,0.3,0.0,17.3,5.0,7.0,11.9,2.0,0.0,1.6,1.3,1.9,1.2,3.0,7.0,1.4,1.8,30.0,50.0,0.0,76,78,76,76.67,79,78,82,79.67,4.6,3.75,1.85,L
7,7,12.5,4.0,6.0,10.0,1.4,0.0,1.4,2.0,1.2,1.5,-6.0,-3.0,0.7,1.2,10.0,0.3,0.0,12.9,3.5,4.1,9.9,1.0,0.1,0.9,1.5,0.7,1.4,-6.0,-7.0,1.5,0.9,40.0,20.0,1.0,69,69,70,69.33,75,74,79,76.0,2.63,3.3,2.9,L
3,3,8.8,3.8,5.1,10.6,1.9,0.1,1.5,1.3,2.3,0.9,2.0,14.0,1.6,2.6,50.0,0.8,0.0,12.8,5.1,6.4,11.7,1.5,0.2,1.6,1.8,1.3,1.6,-2.0,-3.0,1.3,0.9,40.0,20.0,0.0,77,81,84,80.67,79,79,81,79.67,1.9,3.75,3.8,L
7,3,13.4,3.4,6.4,9.8,1.3,0.0,0.6,0.8,0.6,1.1,-2.0,-5.0,1.3,1.0,30.0,0.2,1.0,14.5,5.1,6.3,12.5,1.2,0.0,2.0,0.7,1.8,0.7,13.0,11.0,1.8,1.8,50.0,50.0,1.0,77,76,78,77.0,82,84,84,83.33,5.5,3.8,1.73,L
10,10,17.1,5.5,7.6,10.0,2.7,0.0,1.7,1.2,2.0,1.0,5.0,10.0,1.4,2.0,30.0,0.5,0.0,14.8,4.7,6.5,11.5,1.8,0.3,1.6,1.2,1.6,1.2,4.0,4.0,1.6,1.3,40.0,30.0,1.0,80,81,79,80.0,80,79,85,81.33,2.15,3.6,3.5,L
5,3,6.9,2.7,2.7,10.3,1.4,0.1,0.9,2.0,0.6,2.6,-11.0,-20.0,0.9,0.8,20.0,0.2,1.0,7.6,3.0,3.5,10.5,1.6,0.0,1.2,1.4,1.7,1.2,-2.0,5.0,1.4,2.0,40.0,60.0,2.0,73,74,72,73.0,79,79,81,79.67,4.33,3.6,1.83,L
3,3,14.8,6.1,6.8,10.9,1.4,0.1,1.6,1.5,1.7,1.0,1.0,7.0,1.5,1.7,40.0,0.4,0.0,10.7,3.0,4.5,10.1,1.4,0.1,0.5,1.8,1.0,1.5,-13.0,-5.0,0.6,0.9,10.0,20.0,0.0,75,77,75,75.67,74,75,75,74.67,1.6,4.2,5.25,L
5,4,9.0,2.8,4.4,11.0,1.8,0.0,0.9,1.3,0.8,1.0,-4.0,-2.0,1.4,1.4,40.0,0.4,0.0,9.9,4.1,3.6,9.8,2.3,0.0,1.1,1.1,0.8,1.8,0.0,-10.0,1.8,1.3,50.0,40.0,1.0,76,77,73,75.33,76,76,77,76.33,2.25,3.2,3.4,L
4,7,8.5,3.1,4.4,9.3,2.2,0.0,0.9,1.8,0.9,1.5,-9.0,-6.0,0.9,1.4,20.0,0.4,1.0,11.7,3.5,5.2,10.4,1.3,0.1,0.7,1.9,0.7,1.5,-12.0,-8.0,0.4,0.6,10.0,10.0,0.0,77,78,79,78.0,76,74,74,74.67,2.1,3.39,3.89,L
7,7,12.0,3.8,2.9,7.5,1.0,0.0,1.3,1.4,1.9,1.7,-1.0,2.0,1.3,1.5,30.0,0.4,0.0,10.6,3.4,4.5,11.2,1.4,0.2,0.9,2.3,0.7,2.2,-14.0,-15.0,0.7,0.4,20.0,10.0,0.0,74,75,74,74.33,76,78,78,77.33,2.0,3.6,4.0,L
10,10,9.8,2.5,4.1,11.1,1.5,0.1,0.5,1.9,0.5,1.2,-14.0,-7.0,0.4,0.8,0.0,0.2,0.0,14.7,6.4,4.7,10.1,1.0,0.0,1.9,0.4,1.4,0.9,15.0,5.0,2.3,1.8,70.0,50.0,0.0,75,74,73,74.0,80,82,85,82.33,11.0,5.5,1.33,L
10,10,18.2,6.8,7.6,9.3,1.9,0.0,2.0,0.9,3.2,0.7,11.0,25.0,2.0,2.7,60.0,0.9,0.0,15.8,5.2,8.2,11.9,2.1,0.1,1.1,1.4,0.8,1.3,-3.0,-5.0,1.1,1.1,20.0,20.0,0.0,81,83,78,80.67,79,77,81,79.0,1.7,4.0,5.5,L
10,10,8.1,4.5,4.8,11.1,1.9,0.2,1.2,1.0,1.4,0.7,2.0,7.0,1.7,2.0,40.0,0.5,0.0,16.2,9.3,7.4,10.1,1.4,0.0,1.7,0.9,1.7,1.1,8.0,6.0,1.5,2.0,40.0,60.0,0.0,75,76,75,75.33,81,81,81,81.0,4.33,3.5,1.95,L
6,4,8.5,2.4,4.1,10.5,1.5,0.1,0.7,0.9,0.6,0.5,-2.0,1.0,1.4,1.2,40.0,0.3,1.0,14.2,5.1,5.4,10.4,1.6,0.0,2.2,0.9,2.0,1.2,13.0,8.0,2.1,1.7,60.0,40.0,4.0,73,72,73,72.67,82,82,85,83.0,9.0,5.0,1.4,L
3,3,12.7,3.7,4.7,11.5,1.9,0.1,0.7,1.6,1.8,1.1,-9.0,7.0,1.1,2.1,30.0,0.7,0.0,18.4,7.3,7.1,10.8,1.4,0.1,1.7,1.1,1.0,1.7,6.0,-7.0,1.9,1.0,60.0,30.0,0.0,79,82,79,80.0,81,82,85,82.67,3.79,3.6,2.04,L
8,8,12.7,3.5,5.2,12.5,1.4,0.0,1.0,1.5,1.4,1.3,-5.0,1.0,1.0,1.4,20.0,0.3,0.0,15.5,5.3,6.5,11.2,2.0,0.0,1.4,0.8,1.5,1.2,6.0,3.0,1.8,1.6,50.0,50.0,1.0,76,76,81,77.67,81,84,86,83.67,7.0,4.0,1.57,L
7,8,10.6,4.1,4.8,11.8,2.2,0.1,1.0,0.9,0.9,1.2,1.0,-3.0,1.5,1.2,40.0,0.3,0.0,10.8,4.0,5.6,11.9,1.5,0.0,1.3,1.2,0.5,2.0,1.0,-15.0,1.3,0.5,40.0,10.0,0.0,75,74,74,74.33,73,73,72,72.67,1.95,3.4,4.5,L
7,4,15.5,4.5,6.6,12.9,1.3,0.1,1.3,1.2,1.7,1.1,1.0,6.0,1.2,1.5,30.0,0.4,0.0,13.4,5.8,5.7,12.4,1.8,0.0,2.3,0.7,1.4,0.8,16.0,6.0,2.2,1.7,60.0,50.0,0.0,79,79,80,79.33,81,81,83,81.67,3.25,3.5,2.2,L
6,7,11.7,3.4,4.2,12.1,2.1,0.1,1.2,1.4,1.6,1.6,-2.0,0.0,1.1,1.0,30.0,0.3,0.0,15.2,6.5,5.2,9.3,1.6,0.0,1.5,1.2,1.0,1.4,3.0,-4.0,1.8,0.8,50.0,10.0,1.0,71,72,74,72.33,77,76,74,75.67,3.4,3.4,2.3,L
7,4,12.1,3.7,5.2,9.8,2.3,0.0,1.1,0.9,1.4,0.8,2.0,6.0,1.8,1.8,50.0,0.5,0.0,17.3,5.5,8.0,9.4,1.6,0.1,2.3,0.6,1.9,1.0,17.0,9.0,2.0,2.2,60.0,70.0,1.0,76,74,77,75.67,86,86,84,85.33,8.0,4.75,1.4,L
10,10,9.7,3.0,4.0,11.6,1.8,0.0,0.9,1.4,1.2,1.5,-5.0,-3.0,1.1,1.0,30.0,0.2,0.0,15.0,4.4,6.2,12.5,1.2,0.2,1.3,1.3,1.0,1.5,0.0,-5.0,1.2,0.9,30.0,20.0,0.0,71,74,72,72.33,79,79,80,79.33,3.8,3.6,1.95,L
7,3,14.6,4.3,6.6,11.0,1.3,0.0,0.8,0.8,0.8,1.0,0.0,-2.0,1.3,0.9,30.0,0.1,0.0,13.3,5.3,4.9,11.7,1.4,0.0,1.5,1.0,1.3,0.9,5.0,4.0,1.8,1.9,50.0,50.0,0.0,76,75,76,75.67,80,80,82,80.67,2.55,3.25,2.8,L
4,3,7.0,2.1,2.5,10.3,2.2,0.0,1.0,2.0,1.1,1.7,-10.0,-6.0,0.8,0.8,20.0,0.2,0.0,13.8,5.2,5.4,9.7,1.0,0.1,1.8,0.4,1.4,0.7,14.0,7.0,2.4,1.9,70.0,50.0,3.0,77,77,76,76.67,81,82,85,82.67,14.0,5.75,1.28,L
10,10,11.4,3.8,4.7,11.2,1.7,0.0,1.5,1.2,1.2,1.1,3.0,1.0,1.3,1.3,30.0,0.3,0.0,11.8,5.3,4.5,9.2,1.0,0.2,1.1,1.4,1.3,1.7,-3.0,-4.0,1.5,1.2,40.0,30.0,2.0,74,74,77,75.0,80,78,78,78.67,3.8,3.5,2.1,L
9,8,12.3,3.4,5.0,13.2,1.5,0.3,1.4,1.6,0.8,2.0,-2.0,-12.0,1.0,0.7,20.0,0.1,0.0,10.7,5.1,3.7,13.0,1.3,0.0,1.9,1.6,2.0,1.2,3.0,8.0,1.7,1.9,50.0,50.0,0.0,74,76,75,75.0,76,77,78,77.0,2.45,3.4,2.9,L
3,4,9.2,2.7,4.4,11.8,1.8,0.1,0.8,1.8,1.2,1.5,-10.0,-3.0,0.3,1.0,0.0,0.2,0.0,14.6,5.3,5.7,9.4,1.1,0.1,2.3,0.9,1.9,1.2,14.0,7.0,2.3,1.7,70.0,40.0,0.0,75,76,80,77.0,82,82,85,83.0,9.0,5.0,1.4,L
7,3,11.3,3.3,4.5,13.0,1.7,0.1,0.9,1.2,1.4,0.9,-3.0,5.0,0.9,1.6,20.0,0.4,0.0,11.4,4.0,5.5,10.9,1.8,0.0,1.4,1.4,1.5,2.0,0.0,-5.0,1.6,1.0,50.0,30.0,2.0,77,78,77,77.33,82,84,81,82.33,4.75,4.1,1.75,L
10,10,10.1,2.9,4.2,8.9,1.0,0.0,1.2,1.4,1.9,1.6,-2.0,3.0,1.4,2.0,40.0,0.6,1.0,9.9,3.7,3.7,12.3,1.8,0.2,1.2,1.1,1.3,1.2,1.0,1.0,1.3,1.0,40.0,30.0,1.0,77,78,80,78.33,79,80,76,78.33,2.55,3.5,2.9,L
3,7,10.7,6.4,4.2,11.0,1.8,0.1,2.0,1.6,1.5,1.6,4.0,-1.0,1.4,1.0,40.0,0.3,0.0,19.2,12.0,8.6,8.7,1.4,0.0,1.6,0.7,2.4,1.1,9.0,13.0,1.9,1.8,50.0,50.0,3.0,72,72,76,73.33,79,80,79,79.33,4.0,3.75,1.95,L
6,7,13.2,4.4,6.0,12.2,1.6,0.1,1.6,1.4,1.6,0.7,2.0,9.0,1.1,1.8,30.0,0.5,0.0,13.2,4.7,6.2,10.9,1.4,0.0,1.4,1.1,1.0,1.6,3.0,-6.0,1.7,1.0,50.0,30.0,0.0,76,75,77,76.0,78,78,78,78.0,1.95,3.6,4.33,L
5,3,15.9,4.1,6.5,11.0,1.2,0.0,1.5,1.1,2.2,1.3,4.0,9.0,1.5,1.9,40.0,0.6,0.0,11.8,3.9,5.2,12.7,2.0,0.1,1.5,1.1,1.0,1.3,4.0,-3.0,1.7,1.0,50.0,20.0,0.0,81,81,88,83.33,80,78,82,80.0,1.83,3.75,4.75,L
10,10,11.1,4.6,4.7,12.5,1.9,0.0,1.2,1.0,1.7,0.8,2.0,9.0,1.6,2.3,50.0,0.7,4.0,14.4,4.4,5.3,9.7,1.5,0.1,1.1,1.0,1.3,1.1,1.0,2.0,1.6,1.6,50.0,50.0,1.0,75,77,78,76.67,81,83,85,83.0,4.33,3.6,1.95,L
7,4,10.2,2.9,4.5,11.8,1.3,0.1,0.8,1.2,1.4,0.9,-4.0,5.0,0.5,1.6,10.0,0.5,0.0,12.5,5.4,4.2,10.0,1.7,0.3,1.8,2.3,1.8,2.7,-5.0,-9.0,1.2,0.9,40.0,30.0,1.0,76,76,76,76.0,77,78,79,78.0,2.6,3.3,3.0,L
10,9,13.8,6.5,4.0,8.3,1.7,0.1,0.9,1.6,0.5,1.2,-7.0,-7.0,0.5,0.7,10.0,0.1,0.0,9.2,3.5,4.0,9.4,1.0,0.1,0.8,1.8,1.1,1.5,-10.0,-4.0,0.7,0.7,20.0,20.0,0.0,74,73,77,74.67,68,69,68,68.33,2.5,3.3,3.1,L
7,7,9.9,4.0,4.4,11.4,2.0,0.1,1.5,1.2,1.1,1.0,3.0,1.0,1.7,1.7,50.0,0.5,0.0,11.6,3.2,5.4,10.2,1.7,0.1,0.8,1.4,0.9,1.3,-6.0,-4.0,0.9,1.0,30.0,30.0,0.0,67,68,70,68.33,72,74,75,73.67,2.5,3.3,3.1,L
7,6,9.3,4.1,4.6,12.0,1.7,0.0,0.6,1.6,1.4,1.4,-10.0,0.0,0.5,1.6,10.0,0.4,0.0,10.5,5.5,5.2,12.7,2.7,0.0,1.5,1.7,1.5,2.5,-2.0,-10.0,1.1,1.3,30.0,30.0,0.0,75,76,75,75.33,72,72,76,73.33,2.1,3.4,4.0,L
7,7,10.1,4.0,3.7,10.4,2.0,0.2,1.4,1.3,1.3,1.7,1.0,-4.0,1.5,1.1,40.0,0.2,0.0,10.2,2.8,4.7,10.7,1.8,0.0,0.8,1.6,0.7,2.1,-8.0,-14.0,1.1,0.4,30.0,10.0,1.0,72,77,75,74.67,73,73,73,73.0,1.75,3.9,5.0,L
3,3,10.7,3.6,5.0,13.1,1.4,0.2,1.3,1.4,1.3,1.4,-1.0,-1.0,1.2,1.4,30.0,0.4,0.0,9.8,2.6,3.3,10.9,1.9,0.1,0.4,1.7,0.4,2.0,-13.0,-16.0,0.6,0.8,10.0,20.0,0.0,71,72,71,71.33,74,71,72,72.33,2.1,3.4,4.0,L
2,2,13.0,4.0,6.3,12.4,1.5,0.0,1.4,1.0,1.6,0.7,4.0,9.0,1.8,2.2,50.0,0.7,0.0,17.2,6.2,8.5,10.7,1.9,0.2,1.9,1.1,1.6,1.2,8.0,4.0,1.9,1.5,60.0,40.0,1.0,72,74,76,74.0,80,81,79,80.0,3.5,3.5,2.2,L
3,4,13.7,5.7,6.0,11.3,1.6,0.0,2.1,0.9,2.0,1.2,12.0,8.0,2.0,1.7,60.0,0.4,1.0,17.3,4.5,5.7,10.6,1.6,0.1,1.2,1.2,1.7,1.6,0.0,1.0,1.8,1.5,60.0,50.0,0.0,83,86,83,84.0,79,80,82,80.33,1.83,3.6,4.33,L
4,8,10.9,3.6,5.4,12.2,2.1,0.2,1.3,1.0,1.4,1.4,3.0,0.0,2.0,1.7,60.0,0.5,0.0,9.9,3.2,4.9,11.9,2.5,0.0,0.9,1.8,1.0,1.5,-9.0,-5.0,1.1,1.4,20.0,30.0,0.0,76,75,78,76.33,73,73,74,73.33,2.05,3.5,4.0,L
3,10,9.8,3.3,4.4,13.5,2.4,0.1,0.7,1.7,0.8,1.6,-10.0,-8.0,0.9,0.9,20.0,0.2,0.0,16.2,4.5,6.4,7.7,1.1,0.0,1.7,1.4,1.6,1.2,3.0,4.0,1.2,1.5,30.0,30.0,0.0,75,75,75,75.0,78,78,82,79.33,4.5,3.6,1.91,L
7,6,12.7,3.7,5.9,10.0,2.0,0.0,0.9,1.9,1.7,2.3,-10.0,-6.0,0.6,1.0,10.0,0.3,0.0,14.0,4.8,5.9,12.4,2.0,0.0,1.5,1.0,1.3,1.2,5.0,1.0,1.7,1.4,40.0,30.0,0.0,72,73,76,73.67,77,83,78,79.33,3.75,3.8,1.9,L
3,3,11.8,4.2,5.4,13.5,2.3,0.0,1.8,2.4,1.4,1.3,-6.0,1.0,0.5,1.1,10.0,0.3,0.0,14.9,5.7,4.3,9.7,1.8,0.0,2.4,0.2,1.6,1.1,22.0,5.0,3.0,2.0,100.0,60.0,10.0,75,77,81,77.67,81,83,86,83.33,6.5,4.2,1.57,L
10,10,12.3,3.8,6.5,11.4,1.4,0.0,0.8,1.4,0.7,1.4,-6.0,-7.0,0.9,0.8,20.0,0.2,0.0,11.5,2.2,5.9,10.7,1.0,0.0,0.5,1.2,0.8,1.4,-7.0,-6.0,0.7,0.8,10.0,10.0,0.0,75,76,75,75.33,73,73,76,74.0,2.0,3.3,4.5,L
4,3,11.9,4.4,3.6,11.8,1.9,0.0,1.4,1.4,1.2,1.3,0.0,-1.0,1.4,1.4,40.0,0.4,1.0,13.4,3.5,5.2,10.2,1.6,0.0,1.0,1.3,1.2,1.7,-3.0,-5.0,1.1,1.0,30.0,30.0,0.0,76,78,76,76.67,76,77,78,77.0,2.0,3.4,4.33,L
10,10,12.5,3.7,4.9,8.9,1.3,0.2,1.7,1.3,1.4,0.9,4.0,5.0,1.5,1.5,40.0,0.4,0.0,12.8,4.2,5.7,9.8,1.2,0.0,1.1,1.4,1.9,0.8,-3.0,11.0,1.2,1.8,40.0,50.0,1.0,79,79,82,80.0,83,81,86,83.33,3.1,3.7,2.15,L
8,5,11.9,3.4,4.9,12.1,1.7,0.0,0.9,2.3,1.0,1.4,-14.0,-4.0,0.2,0.8,0.0,0.2,0.0,13.0,4.4,5.8,10.0,0.9,0.1,1.6,0.6,1.9,0.9,10.0,10.0,2.3,2.2,70.0,70.0,2.0,76,75,75,75.33,73,76,75,74.67,3.0,3.4,2.5,L
4,6,18.5,7.3,9.1,8.0,1.1,0.0,2.9,0.5,2.4,0.6,24.0,18.0,2.8,2.5,90.0,0.8,2.0,15.5,6.7,6.1,11.2,1.7,0.0,1.7,1.2,1.0,1.4,5.0,-4.0,1.7,1.4,50.0,40.0,0.0,85,87,84,85.33,79,79,83,80.33,1.28,6.0,10.0,L
7,7,10.9,3.0,4.0,10.2,1.3,0.1,0.9,2.3,1.5,2.5,-14.0,-10.0,0.5,0.8,10.0,0.2,0.0,12.0,4.8,4.5,10.5,1.6,0.3,1.6,1.6,1.9,2.3,0.0,-4.0,1.3,1.2,40.0,40.0,0.0,73,73,72,72.67,77,77,82,78.67,3.8,3.4,2.14,L
3,3,12.2,3.2,4.4,11.8,1.8,0.0,1.7,1.8,1.0,1.7,-1.0,-7.0,1.6,1.4,50.0,0.4,2.0,12.8,4.6,6.4,11.6,1.4,0.0,1.8,0.6,0.9,0.9,12.0,0.0,2.0,1.0,60.0,20.0,2.0,76,77,77,76.67,80,83,87,83.33,5.25,3.89,1.72,L
3,8,12.6,4.1,7.1,12.1,1.8,0.2,1.3,1.4,2.0,1.1,-1.0,9.0,1.4,1.8,40.0,0.6,1.0,13.9,3.3,4.6,13.2,2.3,0.0,1.0,1.2,1.3,1.4,-2.0,-1.0,1.2,1.3,30.0,30.0,0.0,78,80,77,78.33,73,73,76,74.0,1.7,4.0,5.5,L
2,2,10.4,4.3,2.9,8.6,1.4,0.1,1.4,1.4,1.2,1.0,0.0,2.0,1.7,1.6,50.0,0.4,0.0,13.3,4.3,5.7,12.2,1.6,0.0,1.3,1.6,1.1,2.0,-3.0,-9.0,1.2,0.6,30.0,10.0,1.0,77,77,78,77.33,79,78,78,78.33,3.6,3.4,2.05,L
7,7,11.1,3.1,5.6,12.8,1.5,0.4,0.8,1.6,1.1,1.4,-8.0,-3.0,0.7,0.9,20.0,0.2,0.0,12.1,3.4,6.6,12.8,1.6,0.0,0.7,1.2,0.9,1.3,-5.0,-4.0,1.0,1.1,20.0,20.0,0.0,67,68,70,68.33,71,72,71,71.33,2.4,3.3,3.25,L
3,3,8.5,2.7,4.1,9.2,1.2,0.1,1.1,0.8,1.0,1.0,3.0,0.0,1.5,1.5,30.0,0.4,0.0,13.0,5.1,5.8,13.2,1.8,0.0,1.6,1.1,1.6,1.1,5.0,5.0,1.9,1.7,60.0,50.0,0.0,76,78,76,76.67,76,76,71,74.33,2.7,3.25,2.7,L
7,7,10.9,3.4,5.6,11.9,0.9,0.1,1.1,1.5,1.2,0.9,-4.0,3.0,1.4,1.9,40.0,0.6,0.0,10.5,3.6,5.4,11.9,1.1,0.3,1.0,0.6,0.6,1.0,4.0,-4.0,1.7,1.1,50.0,30.0,0.0,76,77,76,76.33,75,76,77,76.0,2.7,3.2,2.9,L
10,10,11.1,5.8,4.1,9.8,1.5,0.0,0.6,1.2,0.7,1.2,-6.0,-5.0,1.0,0.9,20.0,0.1,0.0,13.6,9.0,5.8,12.0,1.7,0.0,2.2,0.8,2.3,1.2,14.0,11.0,2.6,2.3,80.0,70.0,3.0,74,74,79,75.67,83,82,86,83.67,7.0,4.33,1.53,L
4,7,15.9,4.7,6.5,12.4,2.0,0.3,1.5,1.9,1.5,0.9,-4.0,6.0,1.2,1.9,30.0,0.5,0.0,15.7,5.9,5.5,10.4,1.7,0.0,1.6,1.4,0.5,1.3,2.0,-8.0,1.2,0.4,30.0,0.0,1.0,81,83,83,82.33,78,76,77,77.0,1.83,3.7,4.8,L
7,7,11.1,3.2,4.0,11.7,1.3,0.1,1.5,2.2,1.2,2.0,-7.0,-8.0,1.5,1.4,40.0,0.4,0.0,11.8,3.0,5.1,9.7,1.2,0.0,1.1,2.0,0.7,1.8,-9.0,-11.0,1.1,0.6,30.0,10.0,0.0,76,76,77,76.33,77,76,78,77.0,2.04,3.6,3.79,L
6,5,14.0,5.1,7.9,7.8,1.2,0.0,1.0,1.9,1.4,1.4,-9.0,0.0,1.1,1.5,30.0,0.4,0.0,9.4,3.8,4.6,8.9,1.2,0.0,1.1,0.6,0.9,1.1,5.0,-2.0,1.3,0.9,30.0,20.0,0.0,76,77,75,76.0,75,76,76,75.67,2.4,3.3,3.1,L
7,5,13.7,5.0,5.4,8.4,1.4,0.1,2.1,1.6,1.7,1.5,5.0,2.0,1.4,1.2,30.0,0.3,0.0,14.5,5.3,5.1,10.3,1.3,0.0,2.1,1.3,1.9,0.9,8.0,10.0,2.3,2.2,70.0,60.0,2.0,79,78,78,78.33,73,74,75,74.0,2.1,3.75,3.6,L
5,7,10.7,3.9,3.5,10.9,1.2,0.0,1.3,0.9,1.1,0.8,4.0,3.0,1.8,1.5,50.0,0.4,0.0,9.9,3.3,5.0,11.3,1.3,0.0,1.0,2.0,0.5,1.6,-10.0,-11.0,0.5,0.5,10.0,10.0,0.0,76,75,76,75.67,76,75,78,76.33,1.85,3.6,4.75,L
4,3,14.2,4.3,5.6,13.6,2.0,0.3,1.5,1.9,1.6,1.0,-4.0,6.0,1.1,2.0,30.0,0.6,0.0,14.6,4.6,7.2,11.8,2.1,0.1,0.9,1.1,0.6,1.6,-2.0,-10.0,1.4,0.8,30.0,10.0,0.0,80,84,82,82.0,79,77,81,79.0,2.1,3.5,3.75,L
