Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
C Kavanagh,Sat,0.0,-3,3.3999999999999986,0.5999999999999996,2.3999999999999995,-2.200000000000001,-1.6,0.0,0.8,0.19999999999999996,3.0,0.6,0.2,2.0,0.40000000000000013,20.0,0.0,0.0,-3.0,6,9,6,7.0,-5,0,-10.75,5.75,Stamford Bridge,W
P Tierney,Tue,0.0,0,6.800000000000001,4.199999999999999,5.6,-4.800000000000001,-3.2,0.0,1.0000000000000002,-0.7999999999999999,9.0,0.6,-0.2,4.0,2.0,80.0,6.0,40.0,6.0,9,10,6,8.329999999999998,-8,0,-13.86,8.5,Etihad Stadium,W
M Dean,Sun,2.0,-3,-1.5999999999999996,-0.1999999999999993,2.0,-0.20000000000000107,-2.2,0.2,0.6000000000000001,-1.7999999999999998,12.0,0.6,-0.9999999999999999,8.0,1.0,40.0,2.0,20.0,2.0,1,1,2,1.3299999999999983,-3,0,-3.3899999999999997,4.2,London Stadium,L
J Gillett,Wed,0.0,0,-1.1999999999999993,0.5999999999999996,0.5999999999999996,0.5999999999999996,-0.3999999999999999,0.0,0.0,-1.6,8.0,0.20000000000000007,-0.7999999999999999,5.0,0.19999999999999996,0.0,1.0,20.0,2.0,3,-1,1,1.0,2,0,-2.4000000000000004,3.8,Villa Park,D
G Scott,Sat,-1.0,1,-3.5999999999999996,-1.6,-0.40000000000000036,1.5999999999999996,-0.19999999999999973,0.0,-1.0,-0.20000000000000018,-4.0,-0.8,-0.19999999999999996,-3.0,-1.2,-40.0,0.0,-40.0,-1.0,2,1,3,2.0,1,0,-0.75,3.5,Goodison Park,W
M Oliver,Wed,1.0,1,7.0,4.0,2.3999999999999995,-1.8000000000000007,-2.6,0.0,0.7999999999999998,-2.2,15.0,0.19999999999999996,-1.6,9.0,2.2,80.0,5.0,60.0,6.0,9,6,9,8.0,-6,0,-13.84,8.0,Anfield,W
D Coote,Sat,-2.0,-3,2.200000000000001,0.40000000000000036,2.5999999999999996,-2.5999999999999996,-2.2,0.0,0.19999999999999996,-2.6,14.0,0.0,-2.0,10.0,0.8,20.0,1.0,40.0,1.0,2,4,2,2.6700000000000017,-4,0,-2.45,4.0,King Power Stadium,W
K Friend,Fri,0.0,0,-0.40000000000000036,-0.19999999999999973,0.1999999999999993,-5.600000000000001,-2.5999999999999996,0.0,0.7999999999999999,-2.0,14.0,0.39999999999999997,-0.9999999999999999,7.0,0.6,20.0,1.0,20.0,1.0,2,5,0,2.3299999999999983,4,0,-1.2999999999999998,3.5,Molineux Stadium,L
A Marriner,Sat,-1.0,0,-3.4000000000000004,-1.0,-3.1999999999999997,-6.6,-1.8,0.0,-0.3999999999999999,0.3999999999999999,-4.0,0.19999999999999996,0.6,-2.0,-0.5999999999999999,-20.0,0.0,-20.0,-3.0,-2,-2,-3,-2.3299999999999983,13,1,0.15000000000000036,3.4,Vicarage Road,L
D England,Mon,0.0,-5,-1.6000000000000014,-0.6000000000000005,-1.6,-5.199999999999999,-1.0,0.0,-0.6000000000000001,-0.7999999999999999,1.0,0.20000000000000007,0.0,1.0,-0.6000000000000001,-20.0,-1.0,-20.0,-4.0,0,-2,-1,-1.0,5,0,-1.4500000000000002,3.5,Selhurst Park,D
C Kavanagh,Sun,0.0,-1,6.200000000000001,1.9999999999999996,1.0,-4.799999999999999,0.3999999999999999,0.0,0.6000000000000001,0.0,3.0,0.6,0.6,0.0,0.19999999999999996,20.0,3.0,-20.0,3.0,2,3,0,1.6700000000000017,-1,0,-5.55,4.5,Emirates Stadium,W
P Tierney,Sun,0.0,0,7.200000000000001,2.3999999999999995,2.8000000000000003,-4.800000000000001,-0.6000000000000001,-0.4,1.2000000000000002,-0.8,10.0,0.8,-0.4,6.0,1.6,60.0,2.0,40.0,1.0,-1,-2,-3,-2.0,14,1,-0.16999999999999993,3.8,Brentford Community Stadium,L
P Bankes,Sun,0.0,-5,4.4,2.4,3.1999999999999997,-1.200000000000001,-1.2,0.0,0.6000000000000001,0.19999999999999996,2.0,-0.20000000000000007,0.0,-1.0,0.40000000000000013,20.0,1.0,0.0,-1.0,6,5,6,5.670000000000002,-17,-1,-3.0,3.75,London Stadium,L
J Moss,Sat,0.0,0,-1.799999999999999,-1.6,0.20000000000000018,-1.6000000000000014,1.1999999999999997,-0.2,-0.8,0.0,-4.0,-0.20000000000000007,0.20000000000000007,-2.0,-0.7999999999999999,-40.0,0.0,0.0,1.0,4,2,4,3.3299999999999983,-6,-1,-0.1499999999999999,3.3,Turf Moor,W
R Jones,Sat,0.0,0,-8.6,-4.6,-1.9999999999999996,-2.0,1.7999999999999998,0.2,0.0,0.19999999999999996,-1.0,0.2,-0.3999999999999999,3.0,-0.19999999999999996,-20.0,0.0,20.0,1.0,1,0,5,2.0,-11,-1,-0.08000000000000007,3.4,St. James Park,D
J Moss,Thu,-1.0,3,-2.200000000000001,-2.6,1.3999999999999995,-1.200000000000001,-0.19999999999999996,0.0,-0.3999999999999999,-0.6000000000000001,1.0,0.0,-1.0,5.0,0.5999999999999999,20.0,0.0,20.0,0.0,6,5,12,7.659999999999997,-16,-1,-3.65,4.2,Tottenham Hotspur Stadium,W
D Coote,Sun,0.0,2,4.4,0.5999999999999996,1.6,4.799999999999999,1.5999999999999999,0.0,-0.19999999999999996,-1.2,5.0,-0.19999999999999996,-1.4000000000000001,6.0,0.8,20.0,1.0,40.0,2.0,3,3,4,3.3299999999999983,-14,-1,-1.8499999999999999,3.6,Elland Road,D
D England,Sun,0.0,6,3.1999999999999993,-0.6000000000000001,1.6000000000000005,1.0,-0.8,0.0,-1.2000000000000002,-0.6000000000000001,-3.0,-0.6,-0.4,-1.0,-1.0,-40.0,-1.0,-20.0,-2.0,5,1,2,2.6599999999999966,-7,-1,-2.3000000000000003,3.4,Falmer Stadium,W
S Attwell,Tue,0.0,0,1.0,0.40000000000000036,0.20000000000000018,1.5999999999999996,0.20000000000000018,0.2,0.19999999999999996,0.40000000000000013,-1.0,0.8,-0.3999999999999999,6.0,-0.19999999999999996,-20.0,-1.0,20.0,2.0,3,3,1,2.3299999999999983,-8,-1,-1.5500000000000003,3.4,St Mary's Stadium,W
J Moss,Sun,0.0,-2,8.2,1.5999999999999996,4.0,-0.40000000000000036,-0.19999999999999996,0.2,0.6000000000000001,-0.6000000000000001,6.0,0.6,-0.5999999999999999,6.0,0.40000000000000013,0.0,0.0,40.0,1.0,13,9,11,11.0,-20,-1,-8.7,5.5,Anfield,W
D England,Wed,0.0,0,5.0,1.4,5.4,-0.40000000000000036,-0.6,0.0,1.2000000000000002,-1.6,14.0,0.6,-0.4,5.0,2.0,60.0,0.0,80.0,13.0,11,12,9,10.659999999999997,-22,-1,-21.9,9.5,Etihad Stadium,W
J Moss,Sat,-3.0,2,5.199999999999999,2.6000000000000005,2.4,1.4000000000000004,1.0,0.4,1.8000000000000003,-1.4,16.0,1.4,-0.4,9.0,1.8,60.0,1.0,60.0,1.0,5,4,7,5.329999999999998,-15,-1,-6.5600000000000005,4.2,Emirates Stadium,W
A Taylor,Sat,-1.0,-4,-0.7999999999999998,0.0,0.19999999999999973,0.5999999999999996,-0.3999999999999999,-0.2,0.6,0.3999999999999999,1.0,0.2,-0.19999999999999996,2.0,0.6000000000000001,20.0,0.0,20.0,0.0,0,-1,-3,-1.3400000000000034,-2,0,0.3999999999999999,3.1,Carrow Road,L
D England,Sun,-3.0,-5,4.199999999999999,1.4000000000000004,3.5999999999999996,0.5999999999999996,-0.20000000000000018,-0.2,0.0,0.19999999999999996,-1.0,0.2,0.19999999999999996,0.0,0.0,0.0,-2.0,0.0,-2.0,4,6,5,5.0,-18,-1,-1.25,3.4,King Power Stadium,W
A Madley,Sat,-2.0,0,1.5999999999999996,1.2000000000000002,2.6,5.6,-0.19999999999999973,-0.2,0.8000000000000003,-1.2,10.0,0.2,-0.8,5.0,1.8,60.0,5.0,60.0,6.0,9,10,7,8.659999999999997,-19,-1,-8.67,5.0,Stamford Bridge,L
S Hooper,Sat,-1.0,1,-5.199999999999999,-2.8,-2.1999999999999997,0.0,0.0,0.0,-1.5999999999999999,1.8,-17.0,0.39999999999999997,0.9999999999999999,-3.0,-1.7999999999999998,-60.0,-2.0,-60.0,-2.0,-1,0,1,0.0,-1,0,0.15000000000000036,3.3,Vicarage Road,L
C Kavanagh,Mon,1.0,-5,-4.799999999999999,-0.7999999999999998,-1.7999999999999998,1.6000000000000005,0.6000000000000001,0.0,-0.8,1.4000000000000001,-11.0,0.39999999999999997,0.7999999999999999,-2.0,-1.2,-40.0,0.0,-40.0,-3.0,7,8,11,8.670000000000002,-21,-1,-2.7800000000000002,4.0,Old Trafford,W
M Oliver,Sun,-1.0,-4,-3.799999999999999,-1.1999999999999997,-2.0,1.1999999999999993,2.0,0.0,-0.5999999999999999,0.0,-3.0,-0.19999999999999996,0.2,-2.0,-0.3999999999999999,-20.0,-1.0,0.0,2.0,3,3,4,3.3400000000000034,-13,-1,-1.4500000000000002,3.6,Goodison Park,L
P Dowd,Sat,0.0,2,-0.1999999999999993,1.7999999999999998,1.3999999999999995,6.600000000000001,2.2,0.0,-0.8,0.19999999999999996,-5.0,-0.19999999999999996,0.0,-1.0,0.0,0.0,1.0,0.0,4.0,-9,-7,-6,-7.329999999999998,20,1,2.09,3.6,Boleyn Ground,L
L Probert,Sat,0.0,0,-4.0,-2.0,-2.8,1.6000000000000005,-0.7999999999999999,0.0,-1.8,1.2000000000000002,-15.0,-1.2,0.3999999999999999,-8.0,-1.6,-60.0,-1.0,-40.0,-1.0,-7,-8,-9,-8.0,9,0,4.47,4.2,Carrow Road,W
M Dean,Sat,0.0,-1,-3.0,-0.9999999999999991,-2.799999999999999,-1.3999999999999986,0.8,0.0,1.5999999999999999,0.6000000000000001,5.0,0.7999999999999999,0.0,4.0,1.0,40.0,2.0,20.0,2.0,3,2,5,3.3400000000000034,-1,0,-3.3,3.8,Old Trafford,W
L Mason,Sat,0.0,4,-4.800000000000001,-2.0,-1.4000000000000004,-1.0,0.6000000000000001,0.0,-1.2,0.3999999999999999,-8.0,-0.6,-0.8,1.0,-0.5999999999999999,-20.0,-1.0,-20.0,-2.0,-8,-8,-5,-7.0,13,0,3.02,3.75,Villa Park,D
M Oliver,Wed,0.0,0,5.0,2.8,2.999999999999999,-0.1999999999999993,0.40000000000000013,-0.2,-0.3999999999999999,0.20000000000000018,-3.0,-0.19999999999999996,0.0,-1.0,-0.40000000000000013,-20.0,0.0,0.0,-2.0,-3,-5,-5,-4.329999999999998,4,0,-0.25,3.4,Goodison Park,D
A Taylor,Mon,0.0,-3,-1.8000000000000007,-2.0,-1.3999999999999995,-1.5999999999999996,-0.6,0.0,-0.6000000000000001,1.4,-10.0,-0.19999999999999996,0.7999999999999999,-5.0,-1.6,-40.0,-1.0,-80.0,-1.0,-10,-10,-8,-9.329999999999998,18,1,3.88,4.0,Madejski Stadium,L
J Moss,Sat,0.0,2,-2.5999999999999996,-2.6000000000000005,-0.20000000000000018,1.799999999999999,0.3999999999999999,0.2,-0.40000000000000013,1.2000000000000002,-8.0,-0.8,0.8,-8.0,-0.8,-20.0,-2.0,-40.0,-2.0,-6,-10,-9,-8.329999999999998,12,0,3.02,3.75,DW Stadium,L
L Probert,Tue,0.0,0,-4.6,-4.4,-0.6000000000000005,1.799999999999999,-0.6,0.0,-2.0,-0.19999999999999996,-9.0,-0.4,0.6000000000000001,-5.0,-1.4,-60.0,-4.0,-20.0,-2.0,-8,-10,-8,-8.659999999999997,19,1,3.3,3.75,St Mary's Stadium,D
M Atkinson,Sun,1.0,-3,4.400000000000002,1.1999999999999993,3.5999999999999996,2.5999999999999996,0.3999999999999999,-0.2,-0.9999999999999998,-0.8,-1.0,0.0,-0.6000000000000001,3.0,0.0,0.0,0.0,0.0,2.0,1,1,0,0.6700000000000017,3,0,-2.09,3.6,Stamford Bridge,W
A Taylor,Sat,0.0,0,-5.0,-2.4000000000000004,-4.6,2.8000000000000007,0.19999999999999996,-0.2,-0.40000000000000013,0.0,-2.0,0.8,-0.3999999999999999,6.0,0.0,0.0,-1.0,0.0,-3.0,-6,-5,-4,-5.0,10,0,2.59,3.6,Stadium of Light,L
M Clattenburg,Sun,0.0,-2,0.5999999999999979,1.5999999999999996,1.8000000000000007,0.20000000000000107,-0.6,-0.2,-0.6000000000000001,0.19999999999999996,-4.0,-0.19999999999999996,0.4,-3.0,-0.3999999999999999,-20.0,0.0,0.0,6.0,-1,0,0,-0.3299999999999983,1,0,-0.9500000000000002,3.6,White Hart Lane,W
J Moss,Sat,1.0,4,-6.799999999999999,-2.200000000000001,-4.0,0.40000000000000036,-0.5999999999999999,-0.2,-0.19999999999999996,0.8,-5.0,0.19999999999999996,-0.19999999999999996,2.0,-0.8,-20.0,0.0,-40.0,0.0,-7,-7,-8,-7.329999999999998,8,0,1.15,3.5,Swansea.com Stadium,L
H Webb,Sat,1.0,0,-5.4,-4.200000000000001,-3.8,2.5999999999999996,0.6000000000000001,0.0,-1.0,0.3999999999999999,-7.0,-0.19999999999999996,0.4,-3.0,-1.0,-40.0,-2.0,-20.0,-2.0,-9,-5,-7,-7.0,7,0,2.1499999999999995,3.7,The Hawthorns,L
A Marriner,Sat,0.0,-1,-6.000000000000001,-4.800000000000001,-3.3999999999999995,0.5999999999999996,0.19999999999999996,0.0,-1.2000000000000002,0.7999999999999999,-10.0,0.19999999999999996,0.6,-2.0,-1.2000000000000002,-40.0,0.0,-40.0,-5.0,-5,-3,-3,-3.6599999999999966,6,0,3.25,4.0,Craven Cottage,L
J Moss,Sat,0.0,0,2.5999999999999996,-1.0,-1.2000000000000002,-0.8000000000000007,-0.5999999999999999,-0.2,-0.7999999999999999,1.0,-9.0,-0.39999999999999997,0.8,-6.0,-1.8000000000000003,-60.0,0.0,-60.0,-6.0,-6,-6,-2,-4.659999999999997,14,0,6.5600000000000005,4.75,Loftus Road,L
H Webb,Sun,0.0,2,-4.0,-4.000000000000001,-2.0,2.0,0.7999999999999998,0.2,-0.7999999999999999,1.8000000000000003,-13.0,-0.20000000000000007,0.4,-3.0,-1.2000000000000002,-40.0,-1.0,-40.0,-7.0,-4,-3,1,-2.0,2,0,4.45,4.6,St. James Park,L
M Clattenburg,Sat,0.0,0,-1.5999999999999996,0.0,-1.0,0.40000000000000036,0.3999999999999999,-0.2,-0.8000000000000003,0.19999999999999996,-5.0,-0.7999999999999999,0.4,-6.0,-1.0,-40.0,-3.0,-20.0,-1.0,-7,-6,-6,-6.340000000000003,5,0,0.8200000000000003,3.4,Swansea.com Stadium,L
L Mason,Sun,0.0,3,-3.1999999999999993,-3.0,-1.2000000000000002,1.5999999999999996,0.0,0.0,-1.2,0.0,-6.0,-1.0,0.2,-6.0,-1.4,-60.0,-3.0,-20.0,-2.0,-9,-5,-6,-6.670000000000002,4,0,3.1500000000000004,4.0,The Hawthorns,D
C Foy,Sat,0.0,1,-5.600000000000001,-5.4,-2.1999999999999997,0.8000000000000007,0.19999999999999996,0.2,-2.2,1.6,-19.0,-0.6000000000000001,0.9999999999999999,-8.0,-2.6,-80.0,-1.0,-100.0,-7.0,-13,-11,-10,-11.340000000000003,19,1,9.64,5.0,Selhurst Park,L
M Oliver,Sun,0.0,1,0.40000000000000036,-1.0,1.5999999999999996,0.7999999999999989,1.2,-0.2,-0.20000000000000018,0.7999999999999999,-5.0,0.6,0.39999999999999997,1.0,-0.6000000000000001,-20.0,-1.0,-20.0,-5.0,2,2,6,3.3299999999999983,-3,0,-0.8500000000000001,3.5,Old Trafford,W
L Mason,Sat,0.0,2,-2.1999999999999993,-2.3999999999999995,-1.0,-0.7999999999999989,0.8,-0.2,-1.2,1.2000000000000002,-12.0,-0.19999999999999996,0.39999999999999997,-3.0,-1.4,-60.0,-1.0,-20.0,0.0,-12,-9,-8,-9.670000000000002,17,1,4.88,4.0,Cardiff City Stadium,L
M Atkinson,Sat,0.0,1,4.800000000000001,1.0,0.40000000000000036,-1.0,0.0,0.0,1.0,0.4,3.0,0.7999999999999999,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0,4,5,3.0,-2,0,-2.92,3.75,Etihad Stadium,W
P Dowd,Thu,0.0,2,-1.5999999999999996,-1.6,-2.9999999999999996,3.200000000000001,1.4000000000000001,0.2,-0.8,0.20000000000000018,-5.0,-0.6,0.4,-5.0,-0.8,-20.0,0.0,-40.0,-1.0,-8,-5,-5,-6.0,6,0,4.88,4.0,Boleyn Ground,L
L Probert,Sun,0.0,0,0.0,-0.5999999999999996,-1.7999999999999998,3.8000000000000007,0.8,0.0,0.19999999999999996,-0.6000000000000001,4.0,0.4,0.0,2.0,0.3999999999999999,20.0,1.0,0.0,2.0,-3,-2,1,-1.3400000000000034,12,0,2.0,3.7,St. James Park,L
N Swarbrick,Mon,0.0,0,-5.199999999999999,-1.0,-3.5999999999999996,6.800000000000001,1.7999999999999998,0.0,-1.2000000000000002,0.0,-6.0,0.2,0.19999999999999996,0.0,-1.2,-40.0,-2.0,-40.0,-2.0,-9,-7,-6,-7.340000000000003,11,0,4.38,4.2,Villa Park,L
L Mason,Tue,0.0,0,-5.600000000000001,-1.6000000000000005,-1.8000000000000007,5.000000000000001,0.8000000000000003,0.0,-0.6000000000000001,0.9999999999999999,-8.0,0.6,0.4,1.0,-1.6,-60.0,-5.0,-40.0,-4.0,-9,-6,-2,-5.670000000000002,10,0,2.38,3.5,St Mary's Stadium,D
M Oliver,Sat,0.0,0,0.0,1.0,-3.2,6.0,0.0,-0.2,0.7999999999999998,0.6,1.0,1.2000000000000002,0.6000000000000001,3.0,-0.3999999999999999,-20.0,-1.0,0.0,-3.0,-1,1,-4,-1.3400000000000034,3,0,-1.1999999999999997,3.6,Anfield,W
M Jones,Sat,0.0,0,-2.4000000000000004,-1.7999999999999998,-2.0,4.799999999999999,1.2000000000000002,0.0,-0.8,-0.40000000000000013,-2.0,0.20000000000000007,-0.4,3.0,-0.6000000000000001,-20.0,-1.0,-20.0,-2.0,-5,-5,-6,-5.340000000000003,9,0,3.77,3.8,Bet365 Stadium,W
M Dean,Sun,1.0,-2,-1.5999999999999996,-1.5999999999999996,-0.39999999999999947,2.0,0.6000000000000001,0.2,-0.19999999999999996,-0.3999999999999999,1.0,-0.19999999999999996,-0.8,3.0,0.40000000000000013,20.0,0.0,0.0,0.0,-1,-1,2,0.0,1,0,0.6499999999999999,3.4,White Hart Lane,L
A Marriner,Sat,1.0,-2,5.4,0.20000000000000018,1.2000000000000002,0.8000000000000007,0.20000000000000018,0.4,0.6000000000000001,-0.7999999999999999,7.0,-0.6000000000000001,-0.8,1.0,0.6000000000000001,20.0,-1.0,20.0,-1.0,1,1,2,1.3299999999999983,-1,0,-2.9,3.6,Stamford Bridge,W
M Atkinson,Sun,-1.0,-1,4.0,2.1999999999999997,4.0,-1.4000000000000004,-0.19999999999999996,-0.2,1.5999999999999999,-1.2,14.0,0.2,-1.0,6.0,2.0,80.0,5.0,40.0,3.0,-3,-3,-6,-4.0,2,0,-0.5,3.4,Goodison Park,W
J Moss,Sun,-1.0,5,-2.8000000000000007,-1.0,-0.7999999999999998,1.0,-0.19999999999999996,0.0,-0.3999999999999999,-1.6,6.0,0.39999999999999997,-1.4,9.0,0.19999999999999996,20.0,0.0,-20.0,0.0,-12,-10,-12,-11.340000000000003,18,1,2.7,3.6,Hull City Stadium,L
L Mason,Sun,0.0,0,-4.6,-2.8000000000000003,-1.0,4.0,0.20000000000000018,0.0,-1.6,1.0,-13.0,-1.2,0.4,-8.0,-2.1999999999999997,-80.0,-4.0,-60.0,-3.0,-7,-6,-8,-7.0,7,0,2.65,3.8,Carrow Road,L
M Atkinson,Sun,0.0,1,2.799999999999999,2.6000000000000005,-1.0,2.200000000000001,-0.9999999999999998,0.0,1.4000000000000001,0.0,7.0,0.0,-0.4,2.0,1.2000000000000002,60.0,1.0,0.0,-2.0,1,1,2,1.3299999999999983,-1,0,-3.58,4.2,Stamford Bridge,W
K Friend,Sat,0.0,4,-4.0,-2.0,-0.6000000000000005,1.8000000000000007,0.20000000000000018,0.0,-0.6000000000000001,0.8000000000000003,-7.0,-0.20000000000000007,0.4,-3.0,0.0,0.0,0.0,0.0,-1.0,-7,-8,-5,-6.670000000000002,10,0,3.77,3.8,Stadium of Light,L
P Dowd,Sun,0.0,3,-10.400000000000002,-3.8,-7.3999999999999995,3.0,-1.0000000000000002,0.4,-0.6000000000000001,-0.19999999999999996,-2.0,0.19999999999999996,0.0,1.0,-0.40000000000000013,-20.0,-2.0,0.0,-1.0,-5,-7,0,-4.0,8,0,1.65,3.5,Swansea.com Stadium,W
C Foy,Sat,0.0,4,-11.799999999999999,-5.6,-7.2,0.40000000000000036,-1.4,0.2,-0.8,0.40000000000000013,-6.0,-0.2,0.8,-5.0,-0.3999999999999999,-20.0,0.0,0.0,0.0,-8,-7,-9,-8.0,13,0,2.65,3.8,The Hawthorns,L
A Taylor,Sat,0.0,1,-5.600000000000001,-3.3999999999999995,-3.4000000000000004,1.8000000000000007,0.7999999999999998,0.0,-0.19999999999999996,0.8,-5.0,1.0,0.6,2.0,-1.0,-40.0,-2.0,-20.0,-2.0,-7,-8,-3,-6.0,5,0,2.0,3.6,Bet365 Stadium,W
M Oliver,Sun,0.0,-4,-3.5999999999999996,-2.8000000000000003,-3.6000000000000005,0.0,0.20000000000000018,-0.2,-0.8,0.19999999999999996,-5.0,0.2,0.20000000000000007,0.0,-0.40000000000000013,-20.0,-1.0,0.0,-1.0,-2,-2,-3,-2.3299999999999983,-2,0,0.19999999999999973,3.5,Anfield,D
N Swarbrick,Sun,0.0,0,-2.4000000000000004,-0.6000000000000005,-1.2000000000000002,2.5999999999999996,-0.40000000000000013,-0.4,-0.6000000000000001,-0.3999999999999999,-1.0,0.4,0.0,2.0,0.0,0.0,-1.0,0.0,-3.0,-8,-7,-3,-6.0,9,0,1.2999999999999998,3.5,Boleyn Ground,L
C Pawson,Thu,0.0,0,-2.4000000000000004,-1.4,-3.1999999999999993,1.200000000000001,-0.6000000000000001,-0.2,-0.7999999999999998,-0.6000000000000001,-1.0,-0.19999999999999996,-0.4,1.0,-0.6000000000000001,-20.0,-2.0,-20.0,-1.0,-7,-5,-3,-5.0,4,0,0.2999999999999998,3.4,St Mary's Stadium,W
M Dean,Sun,0.0,1,4.6,0.1999999999999993,1.3999999999999995,3.4000000000000004,0.6000000000000001,-0.2,0.5999999999999999,0.0,3.0,-0.19999999999999996,-0.4,1.0,0.20000000000000018,0.0,-1.0,20.0,11.0,1,2,5,2.6700000000000017,-3,0,-2.7,4.0,Etihad Stadium,L
M Atkinson,Sat,0.0,1,0.0,-0.20000000000000018,-2.2,4.799999999999999,0.6000000000000001,0.0,-0.19999999999999973,0.6,-4.0,0.0,0.2,-1.0,-0.3999999999999999,-20.0,-1.0,0.0,-1.0,-2,-1,-2,-1.6700000000000017,2,0,0.9500000000000002,3.5,White Hart Lane,W
M Clattenburg,Sat,0.0,1,1.1999999999999993,-1.6000000000000005,0.0,2.0,0.0,0.0,-1.2000000000000002,0.4,-8.0,-1.2,0.8,-10.0,-0.3999999999999999,-20.0,-1.0,0.0,1.0,-9,-9,-8,-8.670000000000002,7,0,2.92,3.75,Selhurst Park,L
K Friend,Wed,-1.0,7,1.0,-1.6,-0.5999999999999996,1.5999999999999996,0.3999999999999999,0.2,-1.5999999999999999,0.8,-12.0,-0.5999999999999999,0.6,-6.0,-1.7999999999999998,-60.0,-3.0,-60.0,-3.0,-8,-8,-7,-7.670000000000002,19,1,5.47,4.33,Loftus Road,L
M Jones,Sat,0.0,2,-7.4,-3.9999999999999996,-1.1999999999999993,-3.4000000000000004,-0.19999999999999996,0.2,-1.8000000000000003,1.4,-16.0,-0.7999999999999999,0.8,-8.0,-2.2,-80.0,-5.0,-60.0,-5.0,-4,-6,-1,-3.6700000000000017,6,0,4.43,3.8,St. James Park,L
M Dean,Sat,0.0,-1,-3.4000000000000004,-3.4,-1.6000000000000005,1.1999999999999993,0.0,0.0,-2.4,0.4,-14.0,-1.4,0.4,-9.0,-2.2,-80.0,-7.0,-60.0,-6.0,-11,-12,-9,-10.670000000000002,18,1,4.93,4.33,Turf Moor,L
L Mason,Mon,1.0,-2,0.20000000000000107,-0.7999999999999998,1.0,2.200000000000001,0.19999999999999996,0.2,-0.8,1.2000000000000002,-10.0,-0.7999999999999999,0.8,-8.0,-1.4000000000000001,-40.0,2.0,-60.0,-7.0,-9,-10,-7,-8.670000000000002,12,0,3.8,4.0,Hull City Stadium,L
M Dean,Sun,1.0,2,-1.6000000000000014,-1.5999999999999996,0.20000000000000018,0.5999999999999996,0.0,0.0,-0.40000000000000013,1.0,-7.0,-0.7999999999999999,0.8,-8.0,-0.8,-20.0,1.0,-40.0,1.0,0,-2,6,1.3299999999999983,3,0,-0.5499999999999998,3.5,Old Trafford,D
M Dean,Sat,0.0,0,-6.999999999999998,-3.3999999999999995,-1.4000000000000004,4.199999999999999,0.3999999999999999,0.4,0.3999999999999999,1.7999999999999998,-7.0,0.7999999999999999,0.6,1.0,-1.2,-40.0,-2.0,-40.0,-4.0,4,2,2,2.6700000000000017,-2,0,-0.5499999999999998,3.5,Stamford Bridge,W
C Pawson,Sat,0.0,1,-7.600000000000001,-2.8,-4.4,3.8,1.7999999999999998,-0.4,0.8,0.7999999999999999,0.0,0.0,0.6000000000000001,-3.0,-0.19999999999999996,-20.0,0.0,20.0,10.0,-6,-6,-7,-6.329999999999998,11,0,2.7,4.0,King Power Stadium,L
M Jones,Sat,0.0,0,-7.000000000000002,-5.2,-3.4,4.0,1.0,-0.2,-1.4000000000000001,0.19999999999999996,-8.0,-0.6,0.0,-3.0,-1.0,-40.0,-2.0,-20.0,-1.0,-6,-7,-5,-6.0,19,1,4.38,4.2,Vicarage Road,L
K Friend,Sat,0.0,3,-5.0,-3.0,-2.4,-1.200000000000001,0.6000000000000001,-0.4,-1.6,0.3999999999999999,-10.0,-0.9999999999999999,0.19999999999999996,-6.0,-1.4,-60.0,-3.0,-20.0,-3.0,-3,-5,-4,-4.0,5,0,3.25,4.0,Swansea.com Stadium,L
M Clattenburg,Sat,0.0,0,-6.800000000000001,-2.4,-3.2,-1.1999999999999993,1.2,0.2,-1.5999999999999999,0.9999999999999999,-13.0,-0.8,-0.4,-2.0,-1.4000000000000001,-40.0,0.0,-60.0,-6.0,-8,-5,-4,-5.659999999999997,10,0,5.47,4.33,The Hawthorns,W
J Moss,Sun,0.0,3,-4.199999999999999,-0.7999999999999998,0.39999999999999947,1.1999999999999993,0.8,0.2,-1.2,1.2,-12.0,-0.19999999999999996,-0.20000000000000007,0.0,-1.4,-40.0,0.0,-60.0,0.0,-7,-6,-4,-5.670000000000002,20,1,4.38,4.2,Carrow Road,D
K Friend,Sun,0.0,4,-3.4000000000000004,-1.8000000000000003,-0.40000000000000036,0.7999999999999989,0.8,0.0,-1.0,1.2000000000000002,-11.0,-0.19999999999999996,0.19999999999999996,-2.0,-1.2000000000000002,-40.0,-1.0,-40.0,-1.0,-5,-5,-10,-6.670000000000002,14,0,4.93,4.2,Villa Park,L
J Moss,Sat,0.0,2,4.4,-0.20000000000000018,1.4000000000000004,3.8000000000000007,0.19999999999999996,0.0,-1.4,0.6000000000000001,-10.0,-1.4,0.5999999999999999,-10.0,-1.8,-60.0,-3.0,-60.0,-4.0,-2,-3,-7,-4.0,4,0,1.5500000000000003,3.5,St Mary's Stadium,W
